date,AAPL_PRICE,AAPL_RET,AAPL_MA20,AAPL_MA60,AAPL_VOL20,AMZN_PRICE,AMZN_RET,AMZN_MA20,AMZN_MA60,AMZN_VOL20,FB_PRICE,FB_RET,FB_MA20,FB_MA60,FB_VOL20,GOOGL_PRICE,GOOGL_RET,GOOGL_MA20,GOOGL_MA60,GOOGL_VOL20,GS_PRICE,GS_RET,GS_MA20,GS_MA60,GS_VOL20,MSFT_PRICE,MSFT_RET,MSFT_MA20,MSFT_MA60,MSFT_VOL20,T_PRICE,T_RET,T_MA20,T_MA60,T_VOL20
2013-05-20,63.2757,0.02232034665606797,62.68588999999999,62.17936666666667,0.017630211679944816,267.63,-0.008410522415709498,261.327,263.4218333333333,0.022131103262168,25.759,-0.01870476190476189,26.923400000000004,26.815225,0.02066592153508093,454.7193,-0.0007148749814853694,428.36503000000005,411.2814233333333,0.011976545535781886,158.9,0.004551776457200729,148.77749999999997,148.28783333333334,0.012831847812748914,35.08,0.006022368798394018,33.05025,29.991416666666666,0.013492470186738298,37.22,-0.005876068376068355,37.4255,37.11666666666667,0.01331197048446518
2013-05-21,62.8085,-0.007383561145905881,62.92539000000001,62.17189,0.017560658636970816,268.86,0.004595897320928133,261.325,263.57166666666666,0.02168467913391694,25.66,-0.0038433168989479016,26.907400000000003,26.788391666666666,0.020681163734182283,453.9385,-0.0017171032766808425,430.84426,412.250725,0.01208414405521721,160.73,0.011516677155443578,149.667,148.50583333333333,0.01219015700465271,34.85,-0.006556442417331776,33.26275,30.116083333333332,0.013444454936283438,36.94,-0.007522837184309572,37.322500000000005,37.145833333333336,0.01319762251075916
2013-05-22,63.0505,0.003852981682415546,63.18176,62.15375666666667,0.017508618217930358,262.96,-0.021944506434575795,261.034,263.63166666666666,0.022245151625409104,25.159,-0.019524551831644588,26.85985,26.751208333333334,0.021066358131016576,445.1547,-0.019350198319816436,432.74530999999996,413.0789683333333,0.013328080119844772,159.34,-0.008648043302432518,150.4375,148.69483333333335,0.012614739263802998,34.61,-0.006886657101865201,33.40525,30.236749999999997,0.011554096611288006,36.62,-0.008662696264212233,37.301500000000004,37.16466666666667,0.007220449739043487
2013-05-23,63.1628,0.0017811119658051044,63.422905,62.14797166666667,0.017504904151486457,261.8,-0.004411317310617502,260.389,263.6075,0.02158995566943041,25.06,-0.003934973568106903,26.80585,26.721041666666668,0.021061538199196175,441.8364,-0.007454262529408284,434.589405,413.77141,0.013418311631226818,157.41,-0.012112463913643845,151.07,148.79083333333335,0.013190873437696272,34.15,-0.013290956370991092,33.51575,30.34241666666667,0.012201524149502032,36.74,0.003276897870016615,37.2745,37.1795,0.007090809911598891
2013-05-24,63.5928,0.006807804593843114,63.62251,62.1569,0.017033216958827316,261.74,-0.00022918258212378806,260.7355,263.56533333333334,0.013892843055416795,24.3125,-0.029828411811651967,26.678974999999998,26.672083333333333,0.020776087660789398,437.0967,-0.010727273714886354,436.388705,414.3730116666667,0.013488539582435507,158.72,0.00832221586938564,151.8005,148.94016666666667,0.01305293176555898,34.269,0.003484626647144884,33.6397,30.450233333333333,0.012051273471544183,36.75,0.00027218290691344293,37.260000000000005,37.19349999999999,0.006962895294365405
2013-05-28,63.0627,-0.008335849341434831,63.703359999999996,62.18301666666667,0.015915042469134676,267.29,0.02120424849086877,261.613,263.59116666666665,0.013608360500896944,24.1,-0.008740359897172145,26.534974999999996,26.61075,0.02066779295630178,441.0756,0.009103019995346573,437.94551,414.99930333333333,0.012896928608204836,160.7,0.012474798387096753,152.57999999999998,149.10966666666667,0.013156270428750023,35.02,0.021914850156117938,33.7602,30.568066666666667,0.011705402203127794,36.18,-0.015510204081632617,37.204,37.196333333333335,0.007505802400332538
2013-05-29,63.5642,0.007952402925976765,63.71886000000001,62.24230166666666,0.01459522591580735,265.53,-0.006584608477683607,262.199,263.46483333333333,0.013435685854275181,23.32,-0.032365145228215764,26.312525,26.53741666666667,0.01980120607009635,434.5892,-0.01470586901655857,439.04010500000004,415.38974333333334,0.013511944222334336,162.87,0.013503422526446984,153.42000000000002,149.2878333333333,0.013284873307341889,34.88,-0.003997715591090856,33.849199999999996,30.680233333333334,0.011502327063592332,35.91,-0.007462686567164312,37.1265,37.191,0.007489005361088658
2013-05-30,64.5114,0.014901469695205671,63.80664499999999,62.290960000000005,0.014806850734644007,266.83,0.004895868640078405,263.129,263.3188333333333,0.012157411565928563,24.55,0.05274442538593482,26.168525,26.487916666666667,0.024036126774113424,435.8154,0.002821515122787277,440.299615,415.65797833333335,0.013390132068243962,164.35,0.009087001903358427,154.507,149.47766666666666,0.011373557229640379,35.03,0.004300458715596367,33.9647,30.791566666666665,0.01101019938960629,35.5,-0.011417432470063993,37.0235,37.17266666666667,0.007678453953669464
2013-05-31,64.2478,-0.004086099511094066,63.83675000000001,62.348276666666656,0.014543511224232636,269.2,0.008882059738410275,263.9615,263.24233333333336,0.011795436415139847,24.348,-0.008228105906313732,25.937425,26.436175,0.019205481935994934,436.0446,0.000525910741107305,441.3408549999999,415.99029333333334,0.013261334195996722,162.08,-0.013811986613933569,155.4275,149.6101666666667,0.012302862392168837,34.9,-0.003711104767342377,34.0517,30.905066666666666,0.010859642150711434,34.99,-0.014366197183098506,36.894999999999996,37.151,0.008066067543022826
2013-06-03,64.3885,0.0021899582553799313,63.842034999999996,62.39622333333333,0.014380616582286303,266.88,-0.008618127786032659,264.403,263.12566666666663,0.011228949639758592,23.848,-0.0205355676030885,25.714274999999997,26.357341666666667,0.01912518819692693,434.2488,-0.004118386055004475,441.8891500000001,416.28253500000005,0.012717162536101485,163.56,0.009131293188548772,156.33700000000002,149.72583333333333,0.012251544529236507,35.59,0.01977077363896873,34.1567,31.02923333333333,0.01141640899734862,35.07,0.002286367533580913,36.7815,37.129,0.008146309335090442
2013-06-04,64.1871,-0.0031278877439293584,63.76061,62.43810499999999,0.013266175974323172,265.7,-0.004421462829736211,264.902,262.9841666666667,0.011042000763591377,23.52,-0.013753773901375332,25.511775,26.283341666666665,0.01871385873699116,429.9796,-0.009831230391425416,441.8278399999999,416.51259833333336,0.012259840066163452,161.68,-0.011494252873563204,156.99849999999998,149.87083333333334,0.012296323426265502,34.99,-0.016858668165214974,34.2187,31.145733333333332,0.012189279957937895,35.67,0.017108639863130826,36.710499999999996,37.11216666666667,0.009256550486022716
2013-06-05,63.5871,-0.009347672663198692,63.66383999999999,62.45534333333333,0.013374671575891091,267.17,0.005532555513737325,265.37399999999997,262.91633333333334,0.010988833658656206,22.899,-0.026403061224489766,25.312275,26.195991666666668,0.018798701317125723,430.2799,0.0006984052266665319,441.88965500000006,416.7201400000001,0.012205044170412661,158.3,-0.020905492330529407,157.44750000000002,149.95416666666668,0.013518946449226028,34.78,-0.006001714775650258,34.2922,31.2609,0.011832553070551472,35.26,-0.011494252873563315,36.5975,37.08983333333334,0.008917424101135862
2013-06-06,62.6371,-0.014940137229092154,63.482555000000005,62.479225,0.013349081411121903,267.83,0.002470337238462239,265.8315,262.8113333333333,0.010981546722206182,22.97,0.0031005720773831236,25.104775,26.114991666666665,0.018585115932577407,432.7523,0.005746027179052593,441.66468000000003,417.0290316666667,0.011457199989879051,159.68,0.008717624763108,157.9185,150.0846666666667,0.01356070926604573,34.96,0.005175388154111449,34.390699999999995,31.3784,0.011511742094719415,35.81,0.015598411798071643,36.496500000000005,37.074666666666666,0.009537167782313347
2013-06-07,63.1158,0.007642435553370186,63.375705,62.511275,0.013199580830121264,276.87,0.03375275361236607,266.667,262.8408333333333,0.013094375193023889,23.291,0.013974749673487219,24.917324999999998,26.051841666666668,0.019207218929775515,440.3049,0.017452478011093175,441.87114,417.482985,0.012119819883186793,166.01,0.0396417835671341,158.792,150.31966666666665,0.015362120740368352,35.67,0.02030892448512578,34.5412,31.50765,0.011708004461275179,35.45,-0.010053057805082366,36.402499999999996,37.0555,0.009378398803289886
2013-06-10,62.6985,-0.006611656669169963,63.275135,62.52648833333333,0.013159137584973299,281.07,0.01516957416838216,267.539,263.0963333333333,0.01317517974785028,24.33,0.044609505817697626,24.799825,26.006674999999998,0.02235553045699037,445.5551,0.011924009930391444,442.1211399999999,418.05589,0.012204546544244863,167.49,0.008915125594843865,159.7115,150.54416666666668,0.015371419590170628,35.47,-0.005606952621250438,34.6802,31.629900000000003,0.011901871109652525,35.99,0.015232722143864619,36.333999999999996,37.041000000000004,0.01017058014150168
2013-06-11,62.5142,-0.0029394642615054867,63.15270499999999,62.512060000000005,0.013100111373802447,274.78,-0.02237876685523188,268.0525,263.31233333333336,0.014370896592369476,24.03,-0.012330456226880226,24.660325,25.963091666666667,0.022303199296830233,440.3449,-0.011693727666903575,442.17819499999996,418.6023349999999,0.01249133206976491,163.31,-0.024956713833661714,160.3955,150.68533333333335,0.016855115277633195,34.84,-0.017761488581900076,34.7707,31.743316666666665,0.012759253934327978,35.76,-0.006390664073353869,36.272,37.029833333333336,0.010064606886268257
2013-06-12,61.7414,-0.01236199135556404,63.06935,62.45603666666667,0.01230492910714691,271.67,-0.011318145425431081,268.21950000000004,263.54200000000003,0.014351846002799432,23.77,-0.010819808572617662,24.495325,25.91775833333333,0.0220643491963671,436.426,-0.008899614824652291,441.799815,419.1377866666667,0.012382820187639974,161.86,-0.008878819423182804,160.7625,150.85049999999998,0.015724239127788194,35.0,0.004592422502870175,34.8442,31.858316666666667,0.012434059047891704,35.62,-0.0039149888143177325,36.1915,37.020999999999994,0.009901225543363316
2013-06-13,62.2807,0.008734819748175582,63.120175,62.41193,0.00980363781769192,275.79,0.015165458092538664,268.681,263.865,0.014591219950335604,23.73,-0.0016827934371055342,24.351825,25.870758333333335,0.021926901258059274,438.9385,0.005756989730217654,440.826595,419.68566666666663,0.009775356110487115,165.82,0.024465587544791667,161.273,151.1335,0.01645801900852949,34.715,-0.008142857142857007,34.8877,31.967233333333333,0.012519619288371904,36.3,0.019090398652442442,36.13,37.02366666666667,0.010769766458502283
2013-06-14,61.4357,-0.013567606015988942,63.087835,62.35947833333333,0.009847033044474783,273.99,-0.00652670510170783,269.17449999999997,264.1435333333333,0.01449891993983869,23.63,-0.004214075010535279,24.226824999999998,25.833591666666667,0.021738420110832542,437.9575,-0.0022349372406385015,440.10512499999993,420.18893499999996,0.00942737028599694,162.92,-0.0174888433240864,161.69549999999998,151.3466666666667,0.016953148739195997,34.4,-0.009073887368572842,34.9037,32.06865,0.01265415833423149,35.91,-0.01074380165289257,36.0565,37.019,0.010952588888549967
2013-06-17,61.7142,0.004533194868781454,63.07883499999999,62.31012166666667,0.009888941588572035,278.06,0.014854556735647284,269.58250000000004,264.5547,0.014068710201318408,24.022,0.016589081675835837,24.115425,25.80495833333333,0.022172248556473234,443.5681,0.012810832101288527,439.5313,420.8144766666666,0.009834708368542356,164.11,0.007304198379572968,161.99200000000002,151.65883333333332,0.016249680970745358,35.0,0.01744186046511631,34.910199999999996,32.183483333333335,0.012169601731101126,35.76,-0.004177109440267279,35.9725,37.0125,0.010930176654332432
2013-06-18,61.6814,-0.0005314822196512692,62.999120000000005,62.23836000000001,0.008364931312423555,281.76,0.013306480615694394,270.28900000000004,264.95486666666665,0.014094769966453986,24.21,0.007826159353925721,24.037975,25.779625,0.022051757030329404,450.7603,0.016214421190342554,439.33335,421.56781166666667,0.010581599578067978,164.15,0.00024373895557849856,162.2545,151.95133333333334,0.01624216232003974,34.98,-0.0005714285714286671,34.9052,32.29565,0.01209424998049933,36.17,0.011465324384787534,35.92,37.00816666666667,0.011307560409969348
